# rel_path	sha256	size_bytes	source_path
# Written by snapshot_results.py. `--check` re-hashes against this file, so a
# snapshot can be audited against the store it came from.
tofu/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/router_leak/rl_family_k200.key_tfidf.npz	3d583bad89af3f723a2f3907ba59402758e60c7fc493e8f8c0fcc8672a81ac43	3117160	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/router_leak/rl_family_k200.key_tfidf.npz
tofu/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_key_exact.json	73c227395a0cc18fe5866108aa8a51686ae56fe2b2a253cfed0ffe35e72702b8	755	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_key_exact.json
tofu/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_key_exact_no199.json	7b4f2c5e574490ab48e93b515bcc80ef206e48917bbf26407ea8a178e85e9043	768	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_key_exact_no199.json
tofu/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_oracle_del199.json	b62c125362d081f4e144ac6aeb788f906022a0a1255c9dc90de2aa220ee8d278	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_oracle_del199.json
tofu/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_oracle_full.json	272a8779c3506f2327cf471238ba3b389fd1ca97cedf14ab9e933fa5a7fd57a1	694	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r32_e25_lr1e4/results/smoke/routed_oracle_full.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_breadcrumbs_s0.00177.json	b6ab4d35cb2c6e61e3816a6abdd744d95d14139475eb6da54f97d582ad7da824	773	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_breadcrumbs_s0.00177.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_breadcrumbs_s0.005.json	067da1ee62c2254b4583f3118ffc78765d33818763fda30887d09cd3180d5464	774	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_breadcrumbs_s0.005.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_della_ties.json	fea26c76463df86130da9a26faea386ca59ff8f0fa52a4416bbc99e6bbedd79d	760	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_della_ties.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_fisher.json	b34c88da39f33103d6d2b13ec405e81c6508917710e923696d2fc4e3e66bad32	748	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_fisher.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_lorahub.json	22f537d0187b3d10e1a64e0ae608211e9f6ceb8f3dd322f2db73dd98851873b3	750	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_lorahub.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_regmean.json	3e1810332aa4d94c9d32d49290c05c3822b404952a8bf2ae965da9b948aaa935	752	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_regmean.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_ties.json	a6704630ea7f94a2522ed10af8dceff193e5ddc49337e606f2c41882189a48ab	750	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_ties.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_tsv.json	55296d84cb7879a5089f27bb416386ced0cff4882f0be8a812106f67b794e5b1	744	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/merged_tsv.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/merged_dare_ties.json	f59ec33f5903cc7c23e1238b10dfb7d013742323cc612d14ab81cb976d6b11c4	705	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/merged_dare_ties.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/merged_linear.json	24d1482fe31ebf5c3d3e0f9f27ef9719525aabcdb8a23afd265c002c699e90a1	694	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/merged_linear.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/remerge_dare_ties.json	8e498ca3947a67fc4e7b028f84a9c9f9c2c994ea41a61694ea9287f1c117b10f	708	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/remerge_dare_ties.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/remerge_linear.json	ac2439ee29d7670d75f6e53e1c5e7c5985fa6986db79aac944edd20f56ab628d	697	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/remerge_linear.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/routed_key_exact.json	bdbda941445e47950eba5faf771febe9042eb0f68e3ac6afe0ef8629bf0bd4c1	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/routed_key_exact.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/routed_key_exact_no199.json	e815bc03f7e0965396d4b940cc8cdf825aac2223fbeba183b5d458de4b1cff69	714	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/routed_key_exact_no199.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/shard_199_only.json	5bc1faca16e807ddc386ad9095dddf8c163cecaf221f5110fe09a35dd2ca468b	692	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/smoke/shard_199_only.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/subtract_orth.json	22671fdb562822f5ef939ae328923de878016b1b8ea1cb469a206ecdccbb83a5	757	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/subtract_orth.json
tofu/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/tree_root_slerp.json	236ee24ef7f84c86ec3256477e2d3904af3cf1a94364faf56722fc19b119f7c1	757	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k200_r8_e5_lr1e4/results/tree_root_slerp.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/merged_dare_ties.json	0c81a7aa7bef5c22777df127a8ac92c36167c99d7f19b5a3c0d5c0ae41a081fe	705	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/merged_dare_ties.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/merged_linear.json	54eafa6a172a8d136b69673f3f5455da7c519388450d59e8dd1cf6e8db5924b9	694	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/merged_linear.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json	82ec7fe1346fe84be6d98e60d0c35fef2870b07b8abe0d4e49480345ee00cff7	703	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/remerge_linear.json	0901419389d4d2e9f1c79e90bcbafb1ebcad97d7de1ad70d9c0494e09a0f0a2e	695	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/remerge_linear.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/routed_key_exact.json	075c3df6268c2fa0f341ccfa32b48032dc3c8d6e8d93b42f9a7dc38ac774f03a	750	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/routed_key_exact.json
tofu/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/shard_19_only.json	d35964f8ddaea59a6a8156f8ccbf29bd08a8403939dbb654fbc82710adea85a8	686	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k20_r32_e5_lr1e4/results/smoke/shard_19_only.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/base_model.json	575915f8dddf6d05e1a67b83b9c9195cf1ab5642bce9165fa60d097ff655c196	7823	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/base_model.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/merged_dare_ties.json	a94fae3acb7686b6dc6da8ea985d449609aaeb14333b39a1256eacc4409cbd06	8070	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/merged_dare_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/remerge_dare_ties.json	d89192a51ac886dec081a9f78788786a516206f75d835bba1b0a1e02bb760c1f	7549	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/remerge_dare_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/shard_3_only.json	d28a6e71247b023bd596ea28862f837a472ef768c4b8ef3351cf73f053952b37	7659	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/generations/shard_3_only.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_breadcrumbs.json	b78692882594f4fbc7e928bbca339331256820533bee4e44d9bcce4675b9bd47	710	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_breadcrumbs.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_dare_ties.json	2d8b5ff05e008cf3dbf691d387fd0a5b236e749d984d4e6b4f470d92298092ce	698	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_dare_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_della_linear.json	0f4c9f14bd938548ff7b1a2641e7eacdb991fdaeff7b297cbb4f491b1cbfef35	704	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_della_linear.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_della_ties.json	f95a3daa9c49fa1fbe47536625c9cea6a8f8df12310e6e07f3d32edeb0e7f1c2	707	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_della_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_fisher.json	734689fa061c5f28dbd1273e91dfb7d29f5551d019b253f6bc06634185881d31	698	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_fisher.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_jd_diag.json	bf1beff27a2609e9e7ed439f29701090dfdaa16dbd69835a2e688f425cc3a245	699	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_jd_diag.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_jd_full.json	a3089081d428b945a13c09195f295efba697ac294006ea43877d05491ef4932e	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_jd_full.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_knots_ties.json	34d95b8c13b54610c08f05f57748dec0bc65ff5e7cba98c5334a1bf082d51922	703	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_knots_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_linear.json	b5161acdf947e7caaed4dcc7219983e19b1187aa245638451ad0ba05d13181e6	692	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_linear.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_lorahub.json	421e374b456242cbf32ef2e9e5086ef2e10fc94168ec35565250adb167b286b8	695	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/merged_lorahub.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_breadcrumbs.json	779caf4eb7d7deceec0d10597e4f713b977b866fcf2d12bfe8366f88a71d9ddc	707	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_breadcrumbs.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json	b79f672038cae39baf5149b8f32c8875f435ba5d4635bffbd5576528a67952af	699	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_della_linear.json	fb8f177e9ab30f695fdd8a4f74fc63b22866fd7550f33b920a6838019a2df569	709	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_della_linear.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_della_ties.json	620e1689e4aaec7054881ddf7058da162ddf15cac5136bac61ad57c90bd59d1f	708	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_della_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_fisher.json	b3f7488c21875d4a4ed4df141edc7569b508961ef20c8fe60a2943929881a9fc	698	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_fisher.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_jd_diag.json	ebdcc9ed3e1e4a2429db28048b78775cd1bf1f271402a15af9b8644c119e1f24	696	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_jd_diag.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_jd_full.json	703a4570e39c8066b01e72ec1d7e2a57725e3dac286f79511fa0f738b6459bba	694	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_jd_full.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_knots_ties.json	981136839c89d14c633a722a776c71d91941df59ba15576c1f21b74f4fa21b5c	704	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_knots_ties.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_linear.json	d76645a8157d8c48769698edcb60812ce159fd4e0a24bed502b7dbdbe6090fe2	698	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_linear.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_lorahub.json	71bf6b75d5b7e144e46d323a703d1e4da56df116b16790921559d78fcd0c5c49	698	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/remerge_lorahub.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/routed_key_exact.json	5282960bdd08204a23d64f5b98191a6ce466068c50727a7af21d5fe7a15e3f0c	750	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/routed_key_exact.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/shard_3_only.json	e3a2156d6317b983dd57a70883d3d2494236b77e009dc265191af8cfce9dfd78	689	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/shard_3_only.json
tofu/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/subtract_orth.json	2ba5d43480bbccc078272067d22b45639f5f4f932039c57ad75edb0d9ca1616a	703	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k4_r32_e5_lr1e4/results/smoke/subtract_orth.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.centroid_lm.npz	9041a7fb163591b5bfaa77a544d5aedd02ad4199a9603a455067499c19021c95	793413	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.centroid_lm.npz
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.centroid_sbert.npz	ead9e7595e4d8bb83a1db089a8e20b7d27e945c0748299454384dee28a1a7d2c	807372	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.centroid_sbert.npz
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.json	c7bf3b57c04daa2a2a45ba640b5dfb6fa419fa5ddfe47a487c7e9b6cb80787ef	11971	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.key_exact.npz	2f0b5b412375aae126cd224b5fb97d6af7b914b5ddd780e2593ad9f5e67d4147	2843	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.key_exact.npz
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.key_tfidf.npz	3a19e05c65ff85140002f6be08025e7d02ea31c2f031a13ee372d2eab9f27676	807034	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/router_leak/rl_family_k50_7b.key_tfidf.npz
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_dare_ties.json	ade3b0fa9a94b38e5315f5dfcbfc917bb55057df5c01bd6c09122d112ae95ff1	702	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_dare_ties.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_jd_diag.json	819df0649a35e747e47935502adcf9dd761513866729c154fdb3a79306d8cd11	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_jd_diag.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_jd_full.json	bdc33d75252aa6750a24bf6a6aaea92bdab5dff8f9cb9dcec1643cd91b0a8ebc	699	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_jd_full.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_linear.json	b29ba6f50756f8993331036185bb0ca72c55aa6280d46aab0be3f19bc60b0f67	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/merged_linear.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json	37b3cfa8b15bfa887397e7ee1ec35dde8027aa0334d1b8cb3a77758699c0b7cd	704	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_dare_ties.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_jd_diag.json	855ad924693e6cd542dcf05d2abfc6b73f2f4d5816636ace76ba8aa6e0365bc4	700	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_jd_diag.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_jd_full.json	cfa5dc1f20f3ed94017fae777988fe3ab44631f4025c605fc4b809c853313b89	702	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_jd_full.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_linear.json	84121d8346bccb7349b0edde1adbc03aefe2a7b4e8e54082508d1a2c0ab7fe04	703	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/remerge_linear.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/routed_key_exact.json	0d97e44effe3621dd49f6ebd28794b8c683e67ea8a43601610c6a71e66344e2c	702	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/routed_key_exact.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/routed_key_exact_no49.json	7c3e1561b75c06f73fdde81c946398717fddcc7e05e820bc9ec68b4072b2ea2d	713	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/routed_key_exact_no49.json
tofu/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/shard_49_only.json	f7595031e9cd8998cd3dd858e262cb1b5f3cf804fd911ad03031329054cf2875	689	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_k50_r32_e5_lr1e4/results/smoke/shard_49_only.json
tofu/Llama-2-7B-chat-hf_legonet_n32_k3/results/smoke/legonet_full.json	bab55617cbc5a6b96692a006c673672f2b3e33883067f7099eef880c72c6e41e	695	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_legonet_n32_k3/results/smoke/legonet_full.json
tofu/Llama-2-7B-chat-hf_legonet_n32_k3/results/smoke/legonet_unlearn.json	a7a539796b1a5211120406b13c279cffc1def664757ee169587d47baba353d6d	697	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-2-7B-chat-hf_legonet_n32_k3/results/smoke/legonet_unlearn.json
tofu/Llama-3.2-1B-Instruct/results/extended/routed_scaffold_ood.json	4fef092641c3572e14de8e8ffd44593273730ffef12494bc2ea9a1ce30721d4f	704	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/extended/routed_scaffold_ood.json
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.activation_norm.npz	65cd8e6512acea4834a46d13e0202d6582090fea622f0ec38647f02820c50ed6	28436	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.activation_norm.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.attn_norm.npz	d63780c8c3712eefb7be1edba4ef397c3d84d24abd204220c5d671e534b25a05	28496	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.attn_norm.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.json	83558a0d84392f919a7d9788b17c9a4e851c0af0834940bb3804d25c7eaed337	18660	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.json
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.logit_div.npz	1bc550df3d10c97e0967e341f8b16408c02b5385fca0011dee5aa1990b6cbd57	95068	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.logit_div.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.ppl.npz	841acb9ffb98b6e9aa468892d9bda13ddc29b75be3f8f594a857910ce743335c	29081	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_behavioral.ppl.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_lm.npz	17aeb56cb993b5caec0c7ee5aa1e9abbcbc01c55424cbd1cc3a30b352567fe08	1174383	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_lm.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_lm_last.npz	e93f237225cd2a06295a789d6a96177a52504eb271d11c3db6d991977d0db7e9	1186567	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_lm_last.npz
tofu/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_sbert.npz	384eff14a462576c56df5e8c3c2a830cb4a44179695f40f5c8d36d97a7f93842	1245154	/storage2/jack/checkpoints/tofu_sisa_lora/Llama-3.2-1B-Instruct/results/router_leak/rl_family_k10_1b_plain_feature.centroid_sbert.npz
